Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
"$$CASH",,,,,,,,,20231127,,1865.22,,,,
TURSG.IS,37.8,2023/12/07,17:08 TRT,-0.65999985,38.5,38.74,36.56,3925842,20231128,40.72,305.0,0.0,,,
PENTA.IS,20.7,2023/12/07,17:09 TRT,0.1800003,20.52,20.7,19.99,2420769,20231128,22.22,872.0,0.0,,,
ENKAI.IS,32.92,2023/12/07,17:09 TRT,0.47999954,32.44,32.92,31.94,23416603,20231128,34.6,1915.0,0.0,,,
SKBNK.IS,6.92,2023/12/07,17:09 TRT,-0.07999992,7.0,7.03,6.83,48917585,20231128,7.34,2414.0,0.0,,,
THYAO.IS,259.75,2023/12/07,17:09 TRT,8.5,252.25,259.75,248.9,34974072,20231128,261.25,152.0,0.0,,,
ECZYT.IS,299.0,2023/12/07,17:09 TRT,12.0,287.25,302.5,279.5,1120039,20231128,327.0,138.0,0.0,,,
BAGFS.IS,40.68,2023/12/07,17:09 TRT,-0.20000076,40.12,41.2,38.6,2343870,20231128,38.92,118.0,0.0,,,
AKFGY.IS,4.25,2023/12/07,17:09 TRT,0.07000017,4.19,4.28,4.16,16340641,20231128,4.78,9410.0,0.0,,,
