Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
CONSE.IS,5.66,2023/12/15,17:09 TRT,0.049999714,5.63,5.73,5.6,3366538,20231203,8.11,124.0,0.0,,,
DOHOL.IS,11.7,2023/12/15,17:09 TRT,0.46000004,11.17,11.7,11.16,38818688,20231203,13.87,100.0,0.0,,,
MGROS.IS,351.5,2023/12/15,17:09 TRT,4.5,347.75,355.0,345.5,1773453,20231203,350.75,4.0,0.0,,,
SOKM.IS,58.2,2023/12/15,17:09 TRT,2.7000008,55.5,58.2,55.35,8152523,20231203,58.45,366.0,0.0,,,
ULKER.IS,81.6,2023/12/15,17:09 TRT,2.5499954,79.0,81.65,78.8,6184416,20231203,80.56,1202.0,0.0,,,
