Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
KOZAL.IS,20.4,2024/01/12,17:09 TRT,0.48999977,19.75,21.52,19.61,104541215,20231218,20.98,4096.0,,,,
ARCLK.IS,132.3,2024/01/12,17:09 TRT,2.800003,129.0,134.1,127.3,5533469,20231218,128.8,240.0,,,,
TOASO.IS,229.6,2024/01/12,17:09 TRT,1.7000122,226.9,232.1,224.4,5029045,,231.3,245.0,,,,
ULKER.IS,79.9,2024/01/12,17:09 TRT,0.5,79.15,80.75,77.35,4361587,20231203,80.56,1202.0,0.0,,,
SOKM.IS,55.4,2024/01/12,17:09 TRT,0.5,54.8,56.0,53.65,8226585,20231203,58.45,366.0,0.0,,,
DOHOL.IS,12.31,2024/01/12,17:09 TRT,0.32000065,11.95,12.36,11.84,34776177,20231203,13.87,100.0,0.0,,,
CONSE.IS,5.1,2024/01/12,17:09 TRT,0.009999752,5.08,5.13,5.01,4321483,20231203,8.11,124.0,0.0,,,
