Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
"$$CASH",,,,,,,,,,,,,,,
TURSG.IS,47.88,2024/02/02,17:08 TRT,-0.5999985,48.98,48.98,47.34,4117173,20231127,41.48,1119.0,0.0,,,
THYAO.IS,281.5,2024/02/02,17:09 TRT,7.0,277.0,285.75,276.25,59160108,20231126,260.5,308.0,0.0,,,
SKBNK.IS,4.79,2024/02/02,17:09 TRT,-0.07000017,4.87,4.9,4.75,58527945,20231127,7.41,4255.0,0.0,,,
PENTA.IS,20.14,2024/02/02,17:08 TRT,-1.3199997,22.2,22.42,20.14,18255666,20231127,22.74,1791.0,0.0,,,
ENKAI.IS,39.08,2024/02/02,17:10 TRT,0.42000198,38.72,39.68,38.28,28782960,20231127,34.66,4626.0,0.0,,,
ECZYT.IS,280.75,2024/02/02,17:09 TRT,-3.25,284.75,287.0,278.75,709589,20231127,323.75,256.0,0.0,,,
AKFGY.IS,2.16,2024/02/02,17:09 TRT,0.07000017,2.1,2.2,2.09,205153896,20231225,2.0,45345.0,0.0,,,
