Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
"$$CASH",,,,,,,,,,,,,,,
TURSG.IS,40.56,2023/12/29,17:09 TRT,1.2600021,39.6,40.56,38.9,3034214,20231128,40.72,305.0,0.0,,,
PENTA.IS,17.99,2023/12/29,17:09 TRT,0.6800003,17.45,18.16,17.27,3155184,20231128,22.22,872.0,0.0,,,
ENKAI.IS,34.0,2023/12/29,17:09 TRT,-0.20000076,34.26,34.6,33.96,15936124,20231128,34.6,1915.0,0.0,,,
SKBNK.IS,4.3,2023/12/29,17:09 TRT,0.16000032,3.73,4.52,3.73,729736070,20231128,7.34,2414.0,0.0,,,
THYAO.IS,228.6,2023/12/29,17:09 TRT,-0.3999939,229.0,231.0,227.9,17712965,20231128,261.25,152.0,0.0,,,
ECZYT.IS,249.5,2023/12/29,17:09 TRT,6.600006,245.9,252.0,242.7,614669,20231128,327.0,138.0,0.0,,,
BAGFS.IS,32.94,2023/12/29,17:09 TRT,1.6599979,32.0,33.42,31.1,1473450,20231128,38.92,118.0,0.0,,,
AKFGY.IS,1.97,2023/12/29,17:09 TRT,0.110000014,1.87,1.99,1.86,82159763,20231226,2.6,28230.0,0.0,,,
