Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
XU100.IS,7993.85,2023/12/15,17:10 TRT,180.4502,7821.97,7998.42,7812.5,0,20231124,7960.0,1.0E-5,0.0,,,
TKNSA.IS,34.38,2023/12/15,17:09 TRT,0.08000183,34.24,34.6,33.6,2510417,20231124,37.32,203.0,0.0,,,
ECZYT.IS,290.75,2023/12/15,17:09 TRT,8.0,282.75,291.5,282.0,732881,20231127,336.0,38.0,0.0,,,
ULKER.IS,81.6,2023/12/15,17:09 TRT,2.5499954,79.0,81.65,78.8,6184416,20231124,90.25,282.0,0.0,,,
KONYA.IS,9240.0,2023/12/15,17:09 TRT,-5.0,9320.0,9400.0,9025.0,34945,20231124,8127.0,3.0,0.0,,,
SKBNK.IS,6.92,2023/12/15,17:09 TRT,0.13999987,6.78,6.92,6.75,51333557,20231124,7.27,8217.0,0.0,,,
TURSG.IS,37.12,2023/12/15,17:09 TRT,0.6800003,36.42,37.22,35.9,3213071,20231124,41.44,1557.0,0.0,,,
