Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-22 00:00:00+03:00,57.69,59.46,56.61,57.64,112940206,0.0,0.0
2023-08-23 00:00:00+03:00,58.13,61.47,55.78,56.32,114574428,0.0,0.0
2023-08-24 00:00:00+03:00,56.81,58.53,54.6,54.94,67768661,0.0,0.0
2023-08-25 00:00:00+03:00,55.93,58.18,54.6,56.91,58088804,0.0,0.0
2023-08-28 00:00:00+03:00,57.54,60.0,57.25,57.69,50009111,0.0,0.0
2023-08-29 00:00:00+03:00,57.74,59.02,56.47,57.45,44877776,0.0,0.0
2023-08-31 00:00:00+03:00,57.79,57.99,54.75,54.75,34258667,0.0,0.0
2023-09-01 00:00:00+03:00,55.19,56.47,55.04,55.93,27437226,0.0,0.0
2023-09-04 00:00:00+03:00,56.56,59.21,55.83,57.25,54446298,0.0,0.0
2023-09-05 00:00:00+03:00,57.1,58.38,56.51,57.74,30241329,0.0,0.0
2023-09-06 00:00:00+03:00,58.38,58.48,56.02,56.37,29304818,0.0,0.0
2023-09-07 00:00:00+03:00,56.71,58.57,56.71,57.89,32010417,0.0,0.0
2023-09-08 00:00:00+03:00,58.62,59.36,57.4,57.84,24425371,0.0,0.0
2023-09-11 00:00:00+03:00,58.23,59.85,57.79,57.94,52259371,0.0,0.0
2023-09-12 00:00:00+03:00,57.99,61.47,57.84,59.41,57965354,0.0,0.0
2023-09-13 00:00:00+03:00,59.75,60.68,57.1,58.04,31685014,0.0,0.0
2023-09-14 00:00:00+03:00,58.18,59.07,56.07,59.07,25849551,0.0,0.0
2023-09-15 00:00:00+03:00,58.82,59.02,55.48,55.48,31143060,0.0,0.0
2023-09-18 00:00:00+03:00,55.83,56.71,52.54,53.03,39575173,0.0,0.0
2023-09-19 00:00:00+03:00,53.23,53.52,51.41,52.98,30526111,0.0,0.0
2023-09-20 00:00:00+03:00,53.28,54.01,51.95,52.39,27431246,0.0,0.0
2023-09-21 00:00:00+03:00,52.1,54.36,51.61,54.36,20532540,0.0,0.0
2023-09-22 00:00:00+03:00,54.36,54.55,52.98,53.42,18374241,0.0,0.0
2023-09-25 00:00:00+03:00,53.57,54.6,53.13,54.16,44316027,0.0,0.0
2023-09-26 00:00:00+03:00,54.4,55.19,52.0,52.0,37682828,0.0,0.0
2023-09-27 00:00:00+03:00,52.44,53.03,51.9,51.9,21869177,0.0,0.0
2023-09-28 00:00:00+03:00,52.0,52.54,50.63,50.73,32305132,0.0,0.0
2023-09-29 00:00:00+03:00,51.07,52.64,51.07,52.3,25224744,0.0,0.0
2023-10-02 00:00:00+03:00,52.34,53.47,52.25,53.13,26005023,0.0,0.0
2023-10-03 00:00:00+03:00,53.57,54.94,52.88,54.94,46651575,0.0,0.0
2023-10-04 00:00:00+03:00,55.34,55.44,53.08,53.18,28354991,0.0,0.0
2023-10-05 00:00:00+03:00,53.23,54.75,51.8,54.5,30543287,0.0,0.0
2023-10-06 00:00:00+03:00,54.26,55.04,53.62,54.21,18215731,0.0,0.0
2023-10-09 00:00:00+03:00,53.13,53.87,51.9,52.1,16785310,0.0,0.0
2023-10-10 00:00:00+03:00,52.69,53.72,52.59,52.93,20329768,0.0,0.0
2023-10-11 00:00:00+03:00,52.98,55.73,52.93,54.26,41973227,0.0,0.0
2023-10-12 00:00:00+03:00,54.85,55.14,51.46,53.13,21650146,0.0,0.0
2023-10-13 00:00:00+03:00,53.13,53.18,51.51,52.0,17655712,0.0,0.0
2023-10-16 00:00:00+03:00,52.59,52.79,50.33,50.48,20768477,0.0,0.0
2023-10-17 00:00:00+03:00,50.73,51.66,50.09,51.56,21820643,0.0,0.0
2023-10-18 00:00:00+03:00,50.68,51.07,49.06,49.06,19374126,0.0,0.0
2023-10-19 00:00:00+03:00,49.06,49.84,48.17,48.31,21734626,0.0,0.0
2023-10-20 00:00:00+03:00,48.19,49.06,47.35,48.06,23029644,0.0,0.0
2023-10-23 00:00:00+03:00,48.49,49.99,48.27,48.86,25383096,0.0,0.0
2023-10-24 00:00:00+03:00,49.16,49.89,48.8,49.89,39593041,0.0,0.0
2023-10-25 00:00:00+03:00,51.51,52.15,47.19,47.57,52849393,0.0,0.0
2023-10-26 00:00:00+03:00,48.23,49.94,47.25,49.11,42439200,0.0,0.0
2023-10-27 00:00:00+03:00,49.02,50.23,48.17,49.99,34078301,0.0,0.0
2023-10-30 00:00:00+03:00,49.99,50.63,48.51,48.96,24125297,0.0,0.0
2023-10-31 00:00:00+03:00,49.06,49.55,46.6,47.1,24366223,0.0,0.0
2023-11-01 00:00:00+03:00,47.53,48.82,46.96,48.33,30028240,0.0,0.0
2023-11-02 00:00:00+03:00,48.59,50.23,48.39,49.06,25603354,0.0,0.0
2023-11-03 00:00:00+03:00,49.11,49.4,48.02,49.04,27253810,0.0,0.0
2023-11-06 00:00:00+03:00,49.65,51.31,49.6,50.38,20760554,0.0,0.0
2023-11-07 00:00:00+03:00,51.02,52.93,50.77,52.1,43599549,0.0,0.0
2023-11-08 00:00:00+03:00,52.88,55.09,52.1,54.31,56654413,0.0,0.0
2023-11-09 00:00:00+03:00,53.96,55.24,53.08,54.5,40745367,0.0,0.0
2023-11-10 00:00:00+03:00,54.45,54.94,53.82,53.96,30384907,0.0,0.0
