Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-08 00:00:00+03:00,245.1,249.6,243.3,243.3,28726045,0.0,0.0
2023-09-11 00:00:00+03:00,244.2,244.6,232.7,234.5,29232673,0.0,0.0
2023-09-12 00:00:00+03:00,235.0,243.2,232.8,236.0,34852007,0.0,0.0
2023-09-13 00:00:00+03:00,236.5,238.3,230.8,231.7,24853678,0.0,0.0
2023-09-14 00:00:00+03:00,231.8,238.7,227.0,238.5,33873296,0.0,0.0
2023-09-15 00:00:00+03:00,236.0,236.0,227.1,227.1,37299425,0.0,0.0
2023-09-18 00:00:00+03:00,227.2,228.6,216.5,218.1,39413834,0.0,0.0
2023-09-19 00:00:00+03:00,218.3,222.8,214.6,218.6,40500873,0.0,0.0
2023-09-20 00:00:00+03:00,226.2,228.2,221.5,223.3,48974336,0.0,0.0
2023-09-21 00:00:00+03:00,222.0,232.9,218.3,232.6,45213499,0.0,0.0
2023-09-22 00:00:00+03:00,233.0,233.9,226.1,226.1,28616390,0.0,0.0
2023-09-25 00:00:00+03:00,227.0,233.2,226.2,232.5,46696833,0.0,0.0
2023-09-26 00:00:00+03:00,232.5,236.8,227.3,227.5,48956744,0.0,0.0
2023-09-27 00:00:00+03:00,227.9,234.9,227.9,230.4,45038493,0.0,0.0
2023-09-28 00:00:00+03:00,231.0,246.1,230.9,243.2,98226800,0.0,0.0
2023-09-29 00:00:00+03:00,246.0,249.7,240.6,242.5,52535429,0.0,0.0
2023-10-02 00:00:00+03:00,242.5,255.2,241.4,253.4,62368841,0.0,0.0
2023-10-03 00:00:00+03:00,253.5,255.6,247.0,247.7,43106910,0.0,0.0
2023-10-04 00:00:00+03:00,248.0,249.0,237.5,238.5,37297744,0.0,0.0
2023-10-05 00:00:00+03:00,240.4,243.8,232.9,241.5,42592533,0.0,0.0
2023-10-06 00:00:00+03:00,238.5,242.9,238.3,238.4,30707447,0.0,0.0
2023-10-09 00:00:00+03:00,232.5,233.2,227.2,227.2,30457825,0.0,0.0
2023-10-10 00:00:00+03:00,231.2,238.5,230.2,238.1,32999877,0.0,0.0
2023-10-11 00:00:00+03:00,237.1,237.4,229.4,230.1,24968905,0.0,0.0
2023-10-12 00:00:00+03:00,233.6,235.0,218.7,225.1,37192253,0.0,0.0
2023-10-13 00:00:00+03:00,223.8,224.2,219.4,222.2,28481746,0.0,0.0
2023-10-16 00:00:00+03:00,228.0,228.3,222.0,223.0,31816534,0.0,0.0
2023-10-17 00:00:00+03:00,223.7,225.9,220.0,225.1,33803978,0.0,0.0
2023-10-18 00:00:00+03:00,219.7,221.3,216.1,216.5,29175980,0.0,0.0
