Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-13 00:00:00-05:00,43.88,43.99,43.51,43.61,17857291,0.0,0.0
2018-02-14 00:00:00-05:00,43.15,43.77,43.07,43.61,11996142,0.0,0.0
2018-02-15 00:00:00-05:00,44.04,44.48,43.56,44.48,10584695,0.0,0.0
2018-02-16 00:00:00-05:00,44.46,45.28,44.43,44.72,12294402,0.0,0.0
2018-02-20 00:00:00-05:00,44.58,44.6,43.65,43.68,14113416,0.0,0.0
2018-02-21 00:00:00-05:00,43.72,44.04,43.34,43.34,11244935,0.0,0.0
2018-02-22 00:00:00-05:00,43.38,43.75,43.23,43.35,11334958,0.0,0.0
2018-02-23 00:00:00-05:00,43.55,43.69,43.35,43.59,9499177,0.0,0.0
2018-02-26 00:00:00-05:00,43.69,44.64,43.69,44.54,12725026,0.0,0.0
2018-02-27 00:00:00-05:00,44.42,44.46,43.46,43.47,9734453,0.0,0.0
2018-02-28 00:00:00-05:00,43.74,43.83,43.07,43.07,11807606,0.0,0.0
2018-03-01 00:00:00-05:00,43.11,43.54,42.44,42.66,13648523,0.0,0.0
2018-03-02 00:00:00-05:00,42.49,43.24,42.2,43.19,9355706,0.0,0.0
2018-03-05 00:00:00-05:00,43.09,43.46,42.96,43.22,13743577,0.0,0.0
2018-03-06 00:00:00-05:00,43.29,43.46,42.76,43.14,9716951,0.0,0.0
2018-03-07 00:00:00-05:00,42.77,43.36,42.7,43.27,12817564,0.0,0.0
2018-03-08 00:00:00-05:00,43.31,43.55,43.19,43.5,7705001,0.0,0.0
2018-03-09 00:00:00-05:00,43.72,43.85,43.46,43.81,9240006,0.0,0.0
2018-03-12 00:00:00-04:00,44.27,44.59,43.88,43.98,11269039,0.0,0.0
2018-03-13 00:00:00-04:00,44.28,44.29,43.69,43.99,12272080,0.0,0.0
2018-03-14 00:00:00-04:00,44.29,44.42,43.52,43.92,11692222,0.46,0.0
2018-03-15 00:00:00-04:00,44.04,44.66,43.99,44.28,10560277,0.0,0.0
