Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-22 00:00:00+03:00,132.79,133.39,126.43,126.63,15127153,0.0,0.0
2023-08-23 00:00:00+03:00,127.22,127.32,119.66,120.46,12753033,0.0,0.0
2023-08-24 00:00:00+03:00,121.06,124.54,114.89,114.89,16926559,0.0,0.0
2023-08-25 00:00:00+03:00,115.34,124.22,113.74,122.92,12736949,0.35,0.0
2023-08-28 00:00:00+03:00,123.92,126.11,121.72,123.12,11332088,0.0,0.0
2023-08-29 00:00:00+03:00,123.22,128.01,122.72,127.21,11005774,0.0,0.0
2023-08-31 00:00:00+03:00,129.31,130.6,124.82,128.21,8590605,0.0,0.0
2023-09-01 00:00:00+03:00,131.2,131.9,126.81,128.21,7388494,0.0,0.0
2023-09-04 00:00:00+03:00,128.41,131.0,126.71,128.81,12891513,0.0,0.0
2023-09-05 00:00:00+03:00,129.71,134.59,128.71,131.2,13675167,0.0,0.0
2023-09-06 00:00:00+03:00,132.2,133.3,127.91,130.01,11317348,0.0,0.0
2023-09-07 00:00:00+03:00,130.4,132.3,128.21,128.91,6516890,0.0,0.0
2023-09-08 00:00:00+03:00,129.21,130.5,126.71,126.71,6384469,0.0,0.0
2023-09-11 00:00:00+03:00,127.31,129.41,123.72,124.42,8318226,0.0,0.0
2023-09-12 00:00:00+03:00,124.62,126.41,122.12,123.62,6855378,0.0,0.0
2023-09-13 00:00:00+03:00,124.22,124.72,118.93,119.63,6886065,0.0,0.0
2023-09-14 00:00:00+03:00,121.72,127.91,118.43,127.21,13695148,0.0,0.0
2023-09-15 00:00:00+03:00,127.21,128.91,123.72,125.02,7551500,0.0,0.0
2023-09-18 00:00:00+03:00,124.72,125.81,119.33,119.73,6881655,0.0,0.0
2023-09-19 00:00:00+03:00,124.62,126.71,121.92,125.52,12653519,0.0,0.0
2023-09-20 00:00:00+03:00,125.52,128.31,121.32,121.42,23049608,0.0,0.0
2023-09-21 00:00:00+03:00,121.22,125.02,118.53,124.32,11465928,0.0,0.0
2023-09-22 00:00:00+03:00,124.22,124.22,120.73,121.32,8874563,0.0,0.0
2023-09-25 00:00:00+03:00,121.72,123.22,120.63,121.92,11845837,0.0,0.0
2023-09-26 00:00:00+03:00,123.12,127.31,120.63,122.02,18975793,0.0,0.0
2023-09-27 00:00:00+03:00,122.22,123.32,119.13,119.13,14731180,0.0,0.0
2023-09-28 00:00:00+03:00,119.33,121.42,117.73,118.23,10664182,0.0,0.0
2023-09-29 00:00:00+03:00,121.42,126.01,120.43,123.52,14566962,0.0,0.0
2023-10-02 00:00:00+03:00,124.72,129.51,124.32,128.21,13165605,0.0,0.0
2023-10-03 00:00:00+03:00,129.21,130.7,126.31,127.71,10423516,0.0,0.0
2023-10-04 00:00:00+03:00,129.11,129.41,123.32,123.32,8251028,0.0,0.0
2023-10-05 00:00:00+03:00,124.02,125.81,120.03,124.82,10125361,0.0,0.0
2023-10-06 00:00:00+03:00,123.22,128.91,122.42,128.21,9134191,0.0,0.0
2023-10-09 00:00:00+03:00,125.12,126.41,119.53,120.53,8564076,0.0,0.0
2023-10-10 00:00:00+03:00,122.22,124.22,121.42,122.52,7299789,0.0,0.0
2023-10-11 00:00:00+03:00,122.32,125.42,119.83,119.83,9644628,0.0,0.0
2023-10-12 00:00:00+03:00,121.62,122.82,114.54,118.23,9927258,0.0,0.0
2023-10-13 00:00:00+03:00,118.73,118.93,114.64,115.24,6346437,0.0,0.0
2023-10-16 00:00:00+03:00,118.23,119.43,114.64,115.14,9161884,0.0,0.0
2023-10-17 00:00:00+03:00,115.44,120.63,114.04,120.03,8781922,0.0,0.0
2023-10-18 00:00:00+03:00,116.74,117.63,114.74,114.74,6110794,0.0,0.0
2023-10-19 00:00:00+03:00,115.64,117.03,113.64,114.04,5856876,0.0,0.0
2023-10-20 00:00:00+03:00,112.64,113.94,107.66,109.85,7117428,0.0,0.0
2023-10-23 00:00:00+03:00,111.75,113.54,109.05,112.84,7130768,0.0,0.0
2023-10-24 00:00:00+03:00,113.14,115.44,111.95,115.44,10884817,0.0,0.0
2023-10-25 00:00:00+03:00,115.94,117.03,103.96,104.16,8900968,0.0,0.0
2023-10-26 00:00:00+03:00,105.16,107.96,102.67,106.36,11983919,0.0,0.0
2023-10-27 00:00:00+03:00,106.56,106.66,102.67,105.26,6954094,0.0,0.0
2023-10-30 00:00:00+03:00,105.26,106.36,103.96,104.46,5937477,0.0,0.0
2023-10-31 00:00:00+03:00,105.66,105.86,99.77,100.97,6759178,0.0,0.0
2023-11-01 00:00:00+03:00,101.67,102.87,98.28,101.77,7319760,0.0,0.0
2023-11-02 00:00:00+03:00,103.96,104.96,102.27,103.86,5184538,0.0,0.0
2023-11-03 00:00:00+03:00,103.96,104.46,101.17,102.77,4954188,0.0,0.0
2023-11-06 00:00:00+03:00,104.26,109.05,104.16,108.35,6128254,0.0,0.0
2023-11-07 00:00:00+03:00,108.85,109.55,106.96,107.76,4072718,0.0,0.0
2023-11-08 00:00:00+03:00,109.25,114.24,109.25,113.64,7836540,0.0,0.0
2023-11-09 00:00:00+03:00,111.35,112.64,109.25,110.85,7242706,0.0,0.0
2023-11-10 00:00:00+03:00,110.95,113.94,110.55,112.54,7266723,0.0,0.0
2023-11-13 00:00:00+03:00,112.84,113.84,103.37,103.76,9581135,0.0,0.0
2023-11-14 00:00:00+03:00,102.27,102.57,99.77,101.37,8694383,0.0,0.0
2023-11-15 00:00:00+03:00,101.9,104.6,101.6,103.1,5535489,0.23,0.0
2023-11-16 00:00:00+03:00,103.1,105.4,102.6,103.9,5005680,0.0,0.0
2023-11-17 00:00:00+03:00,104.6,105.7,103.7,104.5,3680731,0.0,0.0
2023-11-20 00:00:00+03:00,105.0,106.1,103.1,103.4,5325200,0.0,0.0
2023-11-21 00:00:00+03:00,103.8,104.4,101.6,102.0,7324299,0.0,0.0
2023-11-22 00:00:00+03:00,102.2,103.0,100.5,100.8,6444097,0.0,0.0
2023-11-23 00:00:00+03:00,101.0,102.7,100.8,100.8,6054882,0.0,0.0
2023-11-24 00:00:00+03:00,100.9,101.6,99.5,100.7,5209139,0.0,0.0
2023-11-27 00:00:00+03:00,101.5,104.6,101.5,104.2,6273883,0.0,0.0
2023-11-28 00:00:00+03:00,104.2,104.8,100.9,102.0,4890325,0.0,0.0
2023-11-29 00:00:00+03:00,102.0,102.5,100.2,101.3,5019535,0.0,0.0
2023-11-30 00:00:00+03:00,101.1,102.3,100.2,100.8,4207354,0.0,0.0
2023-12-01 00:00:00+03:00,102.1,102.8,99.85,100.9,3441159,0.0,0.0
