timestamp,amount,price,symbol,slippage_pct
2021-08-16 15:56:00-04:00,71.0,151.07535632926056,AAPL,0.0003996710873792096
2021-08-17 15:56:00-04:00,3.0,3245.5299371288515,AMZN,0.0006798384771343375
2021-08-17 15:56:00-04:00,-71.0,150.04619234221323,AAPL,0.0001919550743745267
2021-08-24 15:56:00-04:00,3.0,3307.0478914363607,AMZN,0.001287664368015769
2021-08-24 15:56:00-04:00,-72.0,149.46177943247363,AAPL,0.00025565597007602854
2021-08-25 15:56:00-04:00,-3.0,3298.7635582980965,AMZN,0.0005018881542056864
2021-08-25 15:56:00-04:00,72.0,148.54834984998953,AAPL,0.0006288090666499763
2021-08-26 15:56:00-04:00,-3.0,3316.407022196876,AMZN,0.0006035956386112447
2021-08-26 15:56:00-04:00,73.0,147.7560816306026,AAPL,-9.418941190635362e-05
2021-08-27 15:56:00-04:00,3.0,3351.8849397873005,AMZN,0.0005391335234564358
2021-08-27 15:56:00-04:00,-73.0,148.5571433103233,AAPL,-4.8086908941773885e-05
2021-09-22 15:56:00-04:00,3.0,3383.1758057646816,AMZN,0.0005399635544033353
2021-09-22 15:56:00-04:00,-73.0,146.00610444115662,AAPL,0.000897755459033303
2021-09-23 15:56:00-04:00,-3.0,3414.2294661432848,AMZN,0.0008195812903941278
2021-09-23 15:56:00-04:00,73.0,146.99551455273985,AAPL,0.0008545962602290734
2021-10-22 15:56:00-04:00,-3.0,3336.786875977501,AMZN,0.0010166282593349995
2021-10-22 15:56:00-04:00,72.0,148.90229831897958,AAPL,8.260003344475039e-05
2021-10-25 15:56:00-04:00,3.0,3318.2376976107876,AMZN,0.0012047080438494055
2021-10-25 15:56:00-04:00,-72.0,148.3890086339924,AAPL,0.0006646433745528125
2021-11-01 15:56:00-04:00,-3.0,3312.6470139065677,AMZN,-0.00036147727024956374
2021-11-01 15:56:00-04:00,72.0,148.88213433298026,AAPL,0.000989238128081781
2021-11-02 15:56:00-04:00,3.0,3310.9267538247564,AMZN,0.000647293137739837
2021-11-02 15:56:00-04:00,-72.0,149.74990487322688,AAPL,0.000934652923964938
2021-11-26 15:58:00-05:00,3.0,3508.8206068902487,AMZN,0.001375743975527584
2021-11-26 15:59:00-05:00,-69.0,157.01962634891794,AAPL,0.0011474150832191472
2021-11-29 15:56:00-05:00,-3.0,3559.99058936079,AMZN,0.0017901680667932616
2021-11-29 15:56:00-05:00,69.0,160.4954308388868,AAPL,0.00022080792027160732
2021-12-20 15:56:00-05:00,-3.0,3338.50200779983,AMZN,0.0017904051739337326
2021-12-20 15:56:00-05:00,63.0,169.87592621906487,AAPL,0.0008892397647068566
2021-12-21 15:56:00-05:00,3.0,3410.1055949864167,AMZN,0.0010026139702810164
2021-12-21 15:56:00-05:00,-63.0,172.8912734781304,AAPL,-0.0004413591304596771
2021-12-29 15:56:00-05:00,-3.0,3383.25039945093,AMZN,0.0013959942352286024
2021-12-29 15:56:00-05:00,60.0,179.6323527876902,AAPL,0.00018904838623393544
2021-12-30 15:56:00-05:00,3.0,3376.3369601329664,AMZN,0.00024795145399685866
2021-12-30 15:56:00-05:00,-60.0,178.14907443489776,AAPL,0.0014792955956250675
2022-03-23 15:56:00-04:00,3.0,3271.7419116024516,AMZN,-0.00035078734621335754
2022-03-23 15:56:00-04:00,-62.0,170.40972046868055,AAPL,0.0014665389155012873
2022-03-24 15:56:00-04:00,-3.0,3268.6770219659315,AMZN,-0.0002438957262602774
2022-03-24 15:56:00-04:00,62.0,174.00535524464615,AAPL,0.0026237697761229755
2022-05-25 15:56:00-04:00,4.0,2135.0650233475,AMZN,0.00020847895527070627
2022-05-25 15:56:00-04:00,-74.0,140.3497785465543,AAPL,0.0005000815656295192
2022-05-26 15:56:00-04:00,-4.0,2220.3217901195426,AMZN,0.00027610437966773524
2022-05-26 15:56:00-04:00,74.0,144.05719784990356,AAPL,0.0006056668049146392
2022-06-09 15:56:00-04:00,-90.0,116.2632872574021,AMZN,0.0007444161326989305
2022-06-09 15:56:00-04:00,73.0,142.91065667011134,AAPL,-0.0002815185485971305
2022-06-10 15:56:00-04:00,90.0,109.99513270509215,AMZN,-0.0002214816001513121
2022-06-10 15:56:00-04:00,-73.0,137.31355598687722,AAPL,0.0019729186548154876
2022-06-24 15:56:00-04:00,-92.0,116.06922058180568,AMZN,0.0015980337894655272
2022-06-24 15:56:00-04:00,75.0,141.2484288947246,AAPL,0.00020130926727526214
2022-06-27 15:56:00-04:00,92.0,113.14200600271063,AMZN,0.0013461911437272222
2022-06-27 15:56:00-04:00,-75.0,141.20775542480774,AAPL,5.130173984534272e-05
2022-08-02 15:56:00-04:00,81.0,134.38666648734434,AMZN,-0.0004710562488333657
2022-08-02 15:56:00-04:00,-68.0,159.95868829573544,AAPL,0.001131583723135643
2022-08-03 15:56:00-04:00,-81.0,139.62552901198399,AMZN,0.0007390816210832784
2022-08-03 15:56:00-04:00,68.0,166.21037592000295,AAPL,0.00027307748324228184
2022-08-10 15:56:00-04:00,77.0,142.86139692710267,AMZN,0.001201183874852316
2022-08-10 15:56:00-04:00,-64.0,169.16536669150085,AAPL,0.0002696828722669489
2022-08-11 15:56:00-04:00,-77.0,140.47735440681305,AMZN,0.0005709089596504123
2022-08-11 15:56:00-04:00,64.0,168.49400032998,AAPL,-0.00033224366668652914
2022-08-22 15:56:00-04:00,81.0,133.1179352796937,AMZN,-0.000587589738343088
2022-08-22 15:56:00-04:00,-64.0,167.33487172578387,AAPL,0.0008277624472894597
2022-08-23 15:56:00-04:00,-81.0,133.48522726348165,AMZN,0.0011581318206999335
2022-08-23 15:56:00-04:00,64.0,167.2070227747294,AAPL,0.00016163880086973893
2022-10-18 15:56:00-04:00,93.0,116.15512873812551,AMZN,0.001423646332662448
2022-10-18 15:56:00-04:00,-75.0,143.3180607503382,AAPL,-0.000274016465368226
2022-10-19 15:56:00-04:00,-93.0,115.01973285076059,AMZN,8.925627435808794e-05
2022-10-19 15:56:00-04:00,75.0,143.78512835277894,AAPL,0.001236901643569821
2023-04-12 15:56:00-04:00,109.0,97.82637937930268,AMZN,0.0005254858532618108
2023-04-12 15:56:00-04:00,-67.0,159.8176424947984,AAPL,-7.911201025249012e-05
2023-04-13 15:56:00-04:00,-109.0,102.30843334437492,AMZN,0.0014305466363289203
2023-04-13 15:56:00-04:00,67.0,165.41653139443505,AAPL,-0.00035333800009028517
2023-04-24 15:56:00-04:00,-102.0,106.01791457644954,AMZN,0.0008650050235790134
2023-04-24 15:56:00-04:00,65.0,165.2735917590257,AAPL,0.0006574743984845442
2023-04-25 15:56:00-04:00,102.0,102.7439049429347,AMZN,-0.00039981570331557606
2023-04-25 15:56:00-04:00,-65.0,163.84637039167026,AAPL,0.0008648769138861421
2023-05-02 15:56:00-04:00,-107.0,103.61903733886494,AMZN,0.0005397893526409956
2023-05-02 15:56:00-04:00,65.0,168.63533676506967,AAPL,0.00107053376313944
2023-05-03 15:56:00-04:00,107.0,103.81290248747979,AMZN,0.00017247928589804432
2023-05-03 15:56:00-04:00,-65.0,167.35580280740984,AAPL,0.0013920785575562936
2023-07-03 15:59:00-04:00,-55.0,130.1538438273055,AMZN,0.002040761943677961
2023-07-03 15:59:00-04:00,32.0,192.60992825861842,AAPL,0.0012992735424122
2023-07-05 15:56:00-04:00,55.0,130.59203156021238,AMZN,0.000475228378245425
2023-07-05 15:56:00-04:00,-32.0,191.18340376354874,AAPL,0.000870636197811629
2023-07-10 15:56:00-04:00,85.0,127.10600916709942,AMZN,0.00028338055480776154
2023-07-10 15:56:00-04:00,-57.0,188.40676296193092,AAPL,0.000998101954288692
2023-07-11 15:56:00-04:00,-85.0,128.64298738482998,AMZN,0.00059829564302377
2023-07-11 15:56:00-04:00,57.0,188.1582668655328,AAPL,0.0010543028309347767
2023-07-26 15:56:00-04:00,-86.0,127.88676721807684,AMZN,-0.0004832170395215181
2023-07-26 15:56:00-04:00,57.0,194.38188719310352,AAPL,0.0020201412088433125
2023-07-27 15:56:00-04:00,86.0,128.28257198209755,AMZN,0.002560056129870286
2023-07-27 15:56:00-04:00,-57.0,193.2384884113633,AAPL,-0.0002509882052037301
2023-08-03 15:56:00-04:00,85.0,129.12320247092748,AMZN,0.0007998951397261727
2023-08-03 15:56:00-04:00,-57.0,191.48212721438256,AAPL,3.380245934971021e-05
2023-08-04 15:56:00-04:00,-85.0,139.87964836385737,AMZN,-0.0015727363873505216
2023-08-04 15:56:00-04:00,57.0,182.25043101280863,AAPL,0.00041405798165841494
2023-08-09 15:56:00-04:00,-89.0,137.88876233879034,AMZN,-0.0004989285937480046
2023-08-09 15:56:00-04:00,69.0,178.29146629693378,AAPL,0.0013055576911797742
2023-08-10 15:56:00-04:00,89.0,138.72175311018208,AMZN,0.0010590157689488696
2023-08-10 15:56:00-04:00,-69.0,177.89240168325918,AAPL,0.0005764112291964617
2023-08-21 15:56:00-04:00,-91.0,134.67928605910265,AMZN,0.001636130028890694
2023-08-21 15:56:00-04:00,69.0,176.0308963509039,AAPL,0.0004882000108210439
2023-08-22 15:56:00-04:00,91.0,134.23897802634136,AMZN,6.76304336170299e-05
2023-08-22 15:56:00-04:00,-69.0,177.2439170134011,AAPL,0.0007108473056261057
2023-09-27 15:56:00-04:00,98.0,126.03101837978625,AMZN,0.0011599347006096144
2023-09-27 15:56:00-04:00,-72.0,170.18156245879388,AAPL,0.0003984597960764114
2023-09-29 15:56:00-04:00,-98.0,126.8555126882961,AMZN,0.00042933820584583287
2023-09-29 15:56:00-04:00,72.0,171.06664685478577,AAPL,0.0005717230138685018
2023-11-30 15:56:00-05:00,85.0,146.20295720022355,AMZN,0.002763766805374072
2023-11-30 15:56:00-05:00,-65.0,189.8472880023338,AAPL,0.0002775776601695293
2023-12-01 15:56:00-05:00,-85.0,146.81266137564745,AMZN,0.0010025763769226778
2023-12-01 15:56:00-05:00,65.0,191.26614064206686,AAPL,0.0005029065338016996
2023-12-14 15:56:00-05:00,84.0,147.20347748931007,AMZN,5.759359563899188e-05
2023-12-14 15:56:00-05:00,-62.0,197.49808951431973,AAPL,0.002232547669396118
2023-12-15 15:56:00-05:00,-84.0,150.06451273106248,AMZN,0.0009446153355484417
2023-12-15 15:56:00-05:00,62.0,197.85086014678507,AAPL,0.0007377666057259766
