,open_dt,close_dt,symbol,amount,buy,sell,long,pnl,rt_returns,duration,returns
12,2020-09-25 15:56:00-04:00,2020-09-28 15:56:00-04:00,AMZN,3.0,3172.47,3098.72,False,-221.25,-0.023246870734790242,3 days 00:00:00,-0.02133093462755465
13,2020-09-25 15:56:00-04:00,2020-09-28 15:56:00-04:00,AAPL,90.0,112.4,114.89,True,224.09999999999954,0.022153024911031983,3 days 00:00:00,0.0216057059888587
14,2020-10-05 15:56:00-04:00,2020-10-06 15:56:00-04:00,AMZN,3.0,3100.68,3198.6,False,293.7600000000002,0.03158016951120402,1 days 00:00:00,0.028310751358628893
15,2020-10-05 15:56:00-04:00,2020-10-06 15:56:00-04:00,AAPL,87.0,116.42,113.12,True,-287.09999999999974,-0.028345645078165234,1 days 00:00:00,-0.02766890221630699
16,2020-11-06 15:56:00-05:00,2020-11-09 15:56:00-05:00,AMZN,3.0,3143.54,3311.11,False,502.7100000000005,0.053306145301157355,3 days 00:00:00,0.04858293726189814
17,2020-11-06 15:56:00-05:00,2020-11-09 15:56:00-05:00,AAPL,85.0,118.94,116.37,True,-218.44999999999942,-0.021607533210021804,3 days 00:00:00,-0.02111146117018084
18,2020-11-27 15:57:00-05:00,2020-11-30 15:56:00-05:00,AMZN,3.0,3162.1,3194.64,False,97.61999999999989,0.010290629644856256,2 days 23:59:00,0.009173242922733131
19,2020-11-27 15:56:00-05:00,2020-11-30 15:56:00-05:00,AAPL,89.0,116.59,119.31,True,242.0799999999999,0.02332961660519769,3 days 00:00:00,0.02274798859593565
20,2020-12-11 15:56:00-05:00,2020-12-14 15:56:00-05:00,AMZN,3.0,3162.91,3113.18,False,-149.19000000000005,-0.015722862806719137,3 days 00:00:00,-0.01355455757120936
21,2020-12-11 15:56:00-05:00,2020-12-14 15:56:00-05:00,AAPL,88.0,122.27,121.8,True,-41.3599999999999,-0.0038439519097080137,3 days 00:00:00,-0.003757735110565169
22,2021-02-25 15:56:00-05:00,2021-02-26 15:56:00-05:00,AMZN,3.0,3104.02,3061.49,False,-127.5900000000006,-0.013701586974310797,1 days 00:00:00,-0.011830451521018371
23,2021-02-25 15:56:00-05:00,2021-02-26 15:56:00-05:00,AAPL,87.0,121.4,122.57,True,101.78999999999891,0.009637561779242071,1 days 00:00:00,0.009438213498898358
24,2021-03-03 15:56:00-05:00,2021-03-04 15:56:00-05:00,AMZN,3.0,3010.19,2969.63,True,-121.67999999999984,-0.013474232523528397,1 days 00:00:00,-0.011264632774637897
25,2021-03-03 15:56:00-05:00,2021-03-04 15:56:00-05:00,AAPL,86.0,119.82,122.39,False,221.02000000000064,0.021448839926556565,1 days 00:00:00,0.020461120445845485
26,2021-03-09 15:56:00-05:00,2021-03-10 15:56:00-05:00,AMZN,3.0,3060.78,3057.0,True,-11.3400000000006,-0.0012349793189971837,1 days 00:00:00,-0.001042261210512004
27,2021-03-09 15:56:00-05:00,2021-03-10 15:56:00-05:00,AAPL,88.0,120.11,120.85,False,65.11999999999955,0.0061610190658562556,1 days 00:00:00,0.005985189596872807
28,2021-05-21 15:56:00-04:00,2021-05-24 15:56:00-04:00,AMZN,3.0,3245.66,3199.83,False,-137.48999999999978,-0.01412039461927618,3 days 00:00:00,-0.012564517779857273
29,2021-05-21 15:56:00-04:00,2021-05-24 15:56:00-04:00,AAPL,85.0,125.35,127.12,True,150.45000000000087,0.014120462704427685,3 days 00:00:00,0.0137488668265295
30,2021-08-16 15:56:00-04:00,2021-08-17 15:56:00-04:00,AMZN,3.0,3245.53,3297.54,False,156.0299999999993,0.016025117623315686,1 days 00:00:00,0.014244007712194844
31,2021-08-16 15:56:00-04:00,2021-08-17 15:56:00-04:00,AAPL,71.0,151.08,150.05,True,-73.13000000000008,-0.0068175800900185405,1 days 00:00:00,-0.006676051297781291
32,2021-08-24 15:56:00-04:00,2021-08-25 15:56:00-04:00,AMZN,3.0,3307.05,3298.76,True,-24.86999999999989,-0.0025067658487171233,1 days 00:00:00,-0.0022575924823168775
33,2021-08-24 15:56:00-04:00,2021-08-25 15:56:00-04:00,AAPL,72.0,148.55,149.46,False,65.51999999999975,0.0061258835408952985,1 days 00:00:00,0.00594762603302782
34,2021-08-26 15:56:00-04:00,2021-08-27 15:56:00-04:00,AMZN,3.0,3351.88,3316.41,False,-106.41000000000076,-0.010582121078320303,1 days 00:00:00,-0.009617861510386653
35,2021-08-26 15:56:00-04:00,2021-08-27 15:56:00-04:00,AAPL,73.0,147.76,148.56,True,58.40000000000083,0.0054141851651327245,1 days 00:00:00,0.005278480520689639
36,2021-09-22 15:56:00-04:00,2021-09-23 15:56:00-04:00,AMZN,3.0,3383.18,3414.23,True,93.15000000000055,0.009177755839180944,1 days 00:00:00,0.00844387114552924
37,2021-09-22 15:56:00-04:00,2021-09-23 15:56:00-04:00,AAPL,73.0,147.0,146.01,False,-72.27000000000066,-0.006734693877551082,1 days 00:00:00,-0.006551138676193238
38,2021-10-22 15:56:00-04:00,2021-10-25 15:56:00-04:00,AMZN,3.0,3318.24,3336.79,False,55.650000000000546,0.005590312936978694,3 days 00:00:00,0.005042062488957797
39,2021-10-22 15:56:00-04:00,2021-10-25 15:56:00-04:00,AAPL,72.0,148.9,148.39,True,-36.72000000000139,-0.0034251175285427756,3 days 00:00:00,-0.003326945814816451
40,2021-11-01 15:56:00-04:00,2021-11-02 15:56:00-04:00,AMZN,3.0,3310.93,3312.65,False,5.160000000000764,0.0005194915023876237,1 days 00:00:00,0.0004671458835033012
41,2021-11-01 15:56:00-04:00,2021-11-02 15:56:00-04:00,AAPL,72.0,148.88,149.75,True,62.64000000000033,0.005843632455669026,1 days 00:00:00,0.005670933748574148
42,2021-11-26 15:57:00-05:00,2021-11-29 15:56:00-05:00,AMZN,3.0,3508.82,3559.99,True,153.50999999999885,0.01458325020947202,2 days 23:59:00,0.013817455845528103
43,2021-11-26 15:56:00-05:00,2021-11-29 15:56:00-05:00,AAPL,69.0,160.5,157.02,False,-240.1199999999993,-0.021682242990654143,3 days 00:00:00,-0.021613233650108938
44,2021-12-20 15:56:00-05:00,2021-12-21 15:56:00-05:00,AMZN,3.0,3410.11,3338.5,False,-214.83000000000038,-0.02099932260249673,1 days 00:00:00,-0.01947123228075267
45,2021-12-20 15:56:00-05:00,2021-12-21 15:56:00-05:00,AAPL,63.0,169.88,172.89,True,189.62999999999943,0.017718389451377388,1 days 00:00:00,0.017187216763948757
46,2021-12-29 15:56:00-05:00,2021-12-30 15:56:00-05:00,AMZN,3.0,3376.34,3383.25,False,20.729999999999563,0.0020465948334586724,1 days 00:00:00,0.0018824986650877377
47,2021-12-29 15:56:00-05:00,2021-12-30 15:56:00-05:00,AAPL,60.0,179.63,178.15,True,-88.79999999999939,-0.008239158269776706,1 days 00:00:00,-0.008063959549435286
48,2022-03-23 15:56:00-04:00,2022-03-24 15:56:00-04:00,AMZN,3.0,3271.74,3268.68,True,-9.179999999999836,-0.0009352821434465897,1 days 00:00:00,-0.0008381433754717831
49,2022-03-23 15:56:00-04:00,2022-03-24 15:56:00-04:00,AAPL,62.0,174.01,170.41,False,-223.19999999999965,-0.020688466180104562,1 days 00:00:00,-0.020378387952647604
50,2022-05-25 15:56:00-04:00,2022-05-26 15:56:00-04:00,AMZN,4.0,2135.07,2220.32,True,341.0,0.03992843325979944,1 days 00:00:00,0.031814924838406304
51,2022-05-25 15:56:00-04:00,2022-05-26 15:56:00-04:00,AAPL,74.0,144.06,140.35,False,-274.5400000000006,-0.025753158406219685,1 days 00:00:00,-0.02561427995641081
52,2022-06-09 15:56:00-04:00,2022-06-10 15:56:00-04:00,AMZN,90.0,110.0,116.26,False,563.4000000000004,0.05690909090909095,1 days 00:00:00,0.05224702064935057
53,2022-06-09 15:56:00-04:00,2022-06-10 15:56:00-04:00,AAPL,73.0,142.91,137.31,True,-408.7999999999996,-0.0391855013644951,1 days 00:00:00,-0.03791015626811231
54,2022-06-24 15:56:00-04:00,2022-06-27 15:56:00-04:00,AMZN,92.0,113.14,116.07,False,269.5599999999993,0.025897118614106353,3 days 00:00:00,0.024651323147607006
55,2022-06-24 15:56:00-04:00,2022-06-27 15:56:00-04:00,AAPL,75.0,141.25,141.21,True,-2.999999999999403,-0.00028318584070790827,3 days 00:00:00,-0.0002743506805268085
56,2022-08-02 15:56:00-04:00,2022-08-03 15:56:00-04:00,AMZN,81.0,134.39,139.63,True,424.44000000000074,0.038990996353895455,1 days 00:00:00,0.03793043049304919
57,2022-08-02 15:56:00-04:00,2022-08-03 15:56:00-04:00,AAPL,68.0,166.21,159.96,False,-425.0,-0.03760303230852536,1 days 00:00:00,-0.03798047535469296
58,2022-08-10 15:56:00-04:00,2022-08-11 15:56:00-04:00,AMZN,77.0,142.86,140.48,True,-183.26000000000184,-0.01665966680666403,1 days 00:00:00,-0.016372864608042218
59,2022-08-10 15:56:00-04:00,2022-08-11 15:56:00-04:00,AAPL,64.0,168.49,169.17,False,43.51999999999862,0.004035847824796595,1 days 00:00:00,0.0038881756397575445
60,2022-08-22 15:56:00-04:00,2022-08-23 15:56:00-04:00,AMZN,81.0,133.12,133.49,True,29.97000000000037,0.0027794471153846493,1 days 00:00:00,0.002708765663299648
61,2022-08-22 15:56:00-04:00,2022-08-23 15:56:00-04:00,AAPL,64.0,167.21,167.33,False,7.680000000000291,0.0007176604270079812,1 days 00:00:00,0.0006941381479526803
62,2022-10-18 15:56:00-04:00,2022-10-19 15:56:00-04:00,AMZN,93.0,116.16,115.02,True,-106.02000000000005,-0.009814049586776865,1 days 00:00:00,-0.00954156909402793
63,2022-10-18 15:56:00-04:00,2022-10-19 15:56:00-04:00,AAPL,75.0,143.79,143.32,False,-35.249999999999915,-0.00326865567841991,1 days 00:00:00,-0.0031724232273578905
64,2023-04-12 15:56:00-04:00,2023-04-13 15:56:00-04:00,AMZN,109.0,97.83,102.31,True,488.32000000000045,0.045793723806603334,1 days 00:00:00,0.04459453782663732
65,2023-04-12 15:56:00-04:00,2023-04-13 15:56:00-04:00,AAPL,67.0,165.42,159.82,False,-375.1999999999996,-0.033853222101317824,1 days 00:00:00,-0.034264151770466676
66,2023-04-24 15:56:00-04:00,2023-04-25 15:56:00-04:00,AMZN,102.0,102.74,106.02,False,334.5600000000001,0.031925248199338147,1 days 00:00:00,0.03022028397455991
67,2023-04-24 15:56:00-04:00,2023-04-25 15:56:00-04:00,AAPL,65.0,165.27,163.85,True,-92.30000000000103,-0.00859200096811288,1 days 00:00:00,-0.008337315312206809
68,2023-05-02 15:56:00-04:00,2023-05-03 15:56:00-04:00,AMZN,107.0,103.81,103.62,False,-20.329999999999757,-0.001830266833638356,1 days 00:00:00,-0.0017808510768761575
69,2023-05-02 15:56:00-04:00,2023-05-03 15:56:00-04:00,AAPL,65.0,168.64,167.36,True,-83.19999999999823,-0.007590132827324317,1 days 00:00:00,-0.0072880870435855834
70,2023-07-03 15:56:00-04:00,2023-07-05 15:56:00-04:00,AMZN,55.0,130.59,130.15,False,-24.199999999999875,-0.003369323837966136,2 days 00:00:00,-0.0021610249330484004
71,2023-07-03 15:56:00-04:00,2023-07-05 15:56:00-04:00,AAPL,32.0,192.61,191.18,True,-45.76000000000022,-0.007424328954882959,2 days 00:00:00,-0.004086301691582471
72,2023-07-10 15:56:00-04:00,2023-07-11 15:56:00-04:00,AMZN,85.0,127.11,128.64,True,130.04999999999887,0.012036818503658144,1 days 00:00:00,0.011672313595260967
73,2023-07-10 15:56:00-04:00,2023-07-11 15:56:00-04:00,AAPL,57.0,188.16,188.41,False,14.25,0.0013286564625850342,1 days 00:00:00,0.0012789732313146498
74,2023-07-26 15:56:00-04:00,2023-07-27 15:56:00-04:00,AMZN,86.0,128.28,127.89,False,-33.54000000000005,-0.0030402245088868144,1 days 00:00:00,-0.0029769750418720373
75,2023-07-26 15:56:00-04:00,2023-07-27 15:56:00-04:00,AAPL,57.0,194.38,193.24,True,-64.97999999999922,-0.005864800905442877,1 days 00:00:00,-0.005767556297580274
76,2023-08-03 15:56:00-04:00,2023-08-04 15:56:00-04:00,AMZN,85.0,129.12,139.88,True,914.5999999999992,0.08333333333333326,1 days 00:00:00,0.0815166772283616
77,2023-08-03 15:56:00-04:00,2023-08-04 15:56:00-04:00,AAPL,57.0,182.25,191.48,False,526.1099999999994,0.05064471879286689,1 days 00:00:00,0.0468912519753043
78,2023-08-09 15:56:00-04:00,2023-08-10 15:56:00-04:00,AMZN,89.0,138.72,137.89,False,-73.87000000000111,-0.005983275663206549,1 days 00:00:00,-0.005853490778790911
79,2023-08-09 15:56:00-04:00,2023-08-10 15:56:00-04:00,AAPL,69.0,178.29,177.89,True,-27.600000000000392,-0.002243535812440438,1 days 00:00:00,-0.0021870359482148234
80,2023-08-21 15:56:00-04:00,2023-08-22 15:56:00-04:00,AMZN,91.0,134.24,134.68,False,40.03999999999979,0.0032777115613825815,1 days 00:00:00,0.0031965026875689887
81,2023-08-21 15:56:00-04:00,2023-08-22 15:56:00-04:00,AAPL,69.0,176.03,177.24,True,83.49000000000055,0.006873828324717423,1 days 00:00:00,0.0066652349996288215
82,2023-09-27 15:56:00-04:00,2023-09-29 15:56:00-04:00,AMZN,98.0,126.03,126.86,True,81.33999999999983,0.006585733555502645,2 days 00:00:00,0.006433452052432541
83,2023-09-27 15:56:00-04:00,2023-09-29 15:56:00-04:00,AAPL,72.0,171.07,170.18,False,-64.07999999999902,-0.005202548664289393,2 days 00:00:00,-0.005068301051387654
84,2023-11-30 15:56:00-05:00,2023-12-01 15:56:00-05:00,AMZN,85.0,146.2,146.81,True,51.85000000000116,0.004172366621067125,1 days 00:00:00,0.004097188309461475
85,2023-11-30 15:56:00-05:00,2023-12-01 15:56:00-05:00,AAPL,65.0,191.27,189.85,False,-92.30000000000103,-0.007424060228995743,1 days 00:00:00,-0.007293548331018128
86,2023-12-14 15:56:00-05:00,2023-12-15 15:56:00-05:00,AMZN,84.0,147.2,150.06,True,240.24000000000115,0.01942934782608705,1 days 00:00:00,0.01904046336232527
87,2023-12-14 15:56:00-05:00,2023-12-15 15:56:00-05:00,AAPL,62.0,197.85,197.5,False,-21.699999999999648,-0.001769016932019178,1 days 00:00:00,-0.0017198553736365706
