"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"02.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,684700","57.580.168,00","8.397","97.005.320,61"
"25.09.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,651533","58.733.657,00","8.495","97.000.557,72"
"07.11.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,743779","55.593.704,00","8.242","96.943.159,50"
"08.11.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,718742","56.327.526,00","8.270","96.812.485,42"
"26.09.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,653173","58.532.786,00","8.525","96.764.837,20"
"03.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,679040","57.493.061,00","8.400","96.533.137,34"
"22.09.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,642212","58.781.412,00","8.496","96.531.533,83"
"28.09.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,669956","57.767.037,00","8.450","96.468.408,18"
"12.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,695869","56.826.446,00","8.207","96.370.209,21"
"27.09.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,654391","58.061.393,00","8.513","96.056.262,32"
"06.11.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,732279","55.268.479,00","8.123","95.740.420,70"
"04.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,658360","57.558.857,00","8.401","95.453.304,08"
"06.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,667130","57.225.107,00","8.328","95.401.696,30"
"09.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,668065","57.114.762,00","8.292","95.271.116,07"
"10.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,667648","57.061.878,00","8.271","95.159.139,23"
"13.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,672607","56.740.973,00","8.190","94.905.362,71"
"29.09.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,647395","57.605.525,00","8.413","94.899.075,80"
"05.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,649692","57.330.942,00","8.366","94.578.385,87"
"16.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,650607","56.624.214,00","8.160","93.464.304,50"
"18.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,663551","55.971.343,00","8.106","93.111.210,29"
"03.11.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,680984","55.254.947,00","8.118","92.882.693,97"
"25.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,682313","55.203.051,00","8.002","92.868.805,85"
"17.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,642462","56.373.993,00","8.139","92.592.122,36"
"19.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,652596","55.810.930,00","8.064","92.232.937,09"
"20.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,635657","55.683.630,00","8.027","91.079.341,19"
"02.11.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,628130","55.338.653,00","8.120","90.098.547,62"
"31.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,622173","55.269.725,00","8.138","89.657.080,40"
"01.11.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,619092","55.302.459,00","8.138","89.539.741,35"
"26.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,625979","55.059.487,00","8.094","89.525.578,21"
"23.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,610445","55.574.777,00","8.032","89.500.111,97"
"27.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,614228","55.304.557,00","8.149","89.274.139,20"
"24.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,606731","55.312.365,00","8.005","88.872.106,99"
"30.10.2023","ZFB","AK PORTFÖY FİNTEK VE BLOKZİNCİRİ TEKNOLOJİLERİ DEĞİŞKEN FON","1,605139","55.323.221,00","8.144","88.801.445,01"
