"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"24.08.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,376252","61.996.725,00","212","147.319.860,76"
"25.08.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,373090","61.999.163,00","208","147.129.597,90"
"28.08.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,319236","62.001.269,00","209","143.795.596,98"
"29.08.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,336666","61.914.727,00","210","144.674.056,21"
"31.08.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,351987","61.863.525,00","208","145.502.209,36"
"01.09.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,360063","61.815.924,00","207","145.889.505,28"
"04.09.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,368990","61.747.370,00","205","146.278.880,02"
"05.09.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,376470","61.762.982,00","205","146.777.866,51"
"06.09.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,376944","61.729.085,00","204","146.726.595,78"
"07.09.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,380429","61.728.604,00","206","146.940.556,65"
"08.09.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,376006","61.729.812,00","208","146.670.432,16"
"11.09.2023","GTY","GARANTİ PORTFÖY TREND SERBEST FON","2,386555","61.614.125,00","210","147.045.468,03"
