"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"27.09.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,898785","23.116.138,00","202","43.892.576,32"
"13.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","2,007358","21.506.981,00","196","43.172.214,26"
"03.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,940212","22.242.468,00","196","43.155.098,55"
"12.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","2,004109","21.504.970,00","196","43.098.296,93"
"11.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,994345","21.608.476,00","196","43.094.758,88"
"02.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,932627","22.234.697,00","197","42.971.366,82"
"17.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,989960","21.504.277,00","195","42.792.643,04"
"04.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,922555","22.240.711,00","197","42.758.987,50"
"18.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,983373","21.508.667,00","194","42.659.703,73"
"16.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,974596","21.504.827,00","194","42.463.343,86"
"29.09.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,904603","22.249.942,00","200","42.377.316,54"
"10.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,960095","21.608.457,00","195","42.354.619,39"
"19.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,969619","21.486.256,00","195","42.319.732,44"
"20.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,968000","21.479.626,00","196","42.271.908,67"
"28.09.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,893842","22.266.767,00","200","42.169.733,34"
"09.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,944102","21.608.457,00","197","42.009.040,77"
"25.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,980522","21.097.367,00","190","41.783.797,34"
"06.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,923237","21.601.950,00","197","41.545.673,41"
"23.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,933244","21.444.368,00","194","41.457.203,19"
"05.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,909106","21.602.163,00","196","41.240.815,54"
"26.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,958354","20.900.897,00","193","40.931.345,12"
"24.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,934473","21.097.149,00","192","40.811.862,38"
"27.10.2023","FJB","FİBA PORTFÖY BLOK ZİNCİRİ TEKNOLOJİLERİ SERBEST FON","1,903860","20.906.473,00","196","39.803.004,07"
