"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"22.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,088661","14.015.348,00","1.003","29.273.317,04"
"25.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,104568","13.870.738,00","1.005","29.191.911,08"
"21.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,096301","13.753.570,00","1.004","28.831.625,14"
"20.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,088441","13.516.197,00","1.010","28.227.781,51"
"18.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,094508","13.334.312,00","994","27.928.827,29"
"19.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,082742","13.401.997,00","1.001","27.912.901,52"
"15.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,097467","13.272.394,00","990","27.838.410,52"
"14.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,080564","13.333.936,00","987","27.742.110,98"
"13.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,095502","13.178.416,00","986","27.615.403,66"
"11.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,098636","13.138.226,00","971","27.572.357,64"
"12.09.2023","IRT","INVEO PORTFÖY TEKNOLOJİ DEĞİŞKEN FON","2,088377","13.134.765,00","981","27.430.343,88"
