"Tarih","Fon Kodu","Fon Adı","Fiyat","Tedavüldeki Pay Sayısı","Kişi Sayısı","Fon Toplam Değer"
"14.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,339918","57.084.481,00","7.269","76.488.540,25"
"21.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,334749","57.270.066,00","7.153","76.441.190,03"
"20.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,334750","57.145.841,00","7.199","76.275.424,61"
"08.11.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,483575","51.130.960,00","7.427","75.856.610,77"
"07.11.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,500943","50.025.559,00","7.313","75.085.516,99"
"25.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,305109","57.409.909,00","7.146","74.926.165,58"
"06.11.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,478747","50.499.006,00","7.202","74.675.233,08"
"03.10.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,344648","55.448.230,00","6.993","74.558.323,93"
"22.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,296629","57.256.150,00","7.140","74.239.991,16"
"27.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,297225","56.899.900,00","7.124","73.811.964,49"
"26.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,289649","57.168.213,00","7.138","73.726.937,38"
"02.10.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,327087","55.515.791,00","6.996","73.674.262,93"
"03.11.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,453943","50.617.586,00","7.164","73.595.065,49"
"28.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,296786","56.295.564,00","7.067","73.003.295,95"
"29.09.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,298148","55.685.853,00","7.013","72.288.460,31"
"04.10.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,296926","55.020.916,00","6.985","71.358.068,84"
"31.10.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,408338","50.571.296,00","7.090","71.221.474,54"
"02.11.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,401579","50.552.246,00","7.155","70.852.971,07"
"05.10.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,275484","54.910.952,00","6.947","70.038.033,70"
"30.10.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,396997","50.100.347,00","7.067","69.990.011,07"
"11.10.2023","IVY","İSTANBUL PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON","1,368323","51.119.176,00","6.858","69.947.525,16"
