,Ticker,Open-Close,Close,Eff,PWin_OC,PWin
0,YKBNK.IS,1.0503823095232672,1.254959459314488,0.8369850529650021,0.222,0.75
1,GARAN.IS,1.0012645535515703,1.1564340625163714,0.8658207034933266,0.308,0.667
2,PGSUS.IS,1.1859988455230228,0.8568755375475038,1.3840969820628972,0.579,0.667
3,KOZAA.IS,1.079555389595381,0.709073924063136,1.5224863768918648,0.267,0.667
4,BIMAS.IS,1.0436185478451758,1.1054879108987423,0.9440343377402763,0.286,0.647
5,TAVHL.IS,1.0775719522316727,0.9941191837646443,1.083946442066433,0.5,0.625
6,AKBNK.IS,1.0814902389777183,1.2664367821659075,0.8539630672508685,0.467,0.611
7,SAHOL.IS,1.0455335570887894,1.1082881572341592,0.9433770001639465,0.333,0.6
8,TCELL.IS,1.0571951628481122,0.9680136585537611,1.092128353258559,0.444,0.579
9,TOASO.IS,1.0542217834130063,0.7660733532058626,1.3761368660080666,0.357,0.562
10,ENKAI.IS,1.0262285020058233,0.9396246653463147,1.0921685433061608,0.312,0.556
11,THYAO.IS,1.0345665061816884,1.0733825586437191,0.9638376344487309,0.333,0.556
12,PETKM.IS,1.1073657204802485,0.9778382455209377,1.1324630894246785,0.375,0.533
13,KOZAL.IS,1.056728480592786,0.70528923400002,1.498290955895629,0.214,0.529
14,TUPRS.IS,0.9810911049847022,1.0577009494674396,0.9275694660940684,0.308,0.5
15,ODAS.IS,1.2066685727440856,0.7451727379698406,1.6193139003334325,0.5,0.5
16,SASA.IS,0.9613391582953221,0.8455087847095253,1.136994878918485,0.357,0.5
17,ASELS.IS,0.8993127514561275,1.195032673013054,0.7525423963419148,0.462,0.5
18,FROTO.IS,1.0735642736724962,0.9065200380431763,1.1842697663803476,0.3,0.5
19,EKGYO.IS,0.9997691299072593,0.8446136990119415,1.1836998749568282,0.357,0.5
20,ISCTR.IS,1.1382748212213478,1.0328558270874235,1.1020655461965083,0.312,0.5
21,HEKTS.IS,1.0789467234737211,0.9212278389900453,1.171205078492401,0.312,0.5
22,KRDMD.IS,1.003283091635876,0.8737554937563403,1.1482423845173055,0.267,0.385
23,SISE.IS,0.9799756068347488,0.8626563165469566,1.1359977177903227,0.333,0.375
24,ALARK.IS,1.075802945436749,0.7218972366095311,1.4902438891293928,0.429,0.333
25,ARCLK.IS,0.94680382052864,0.7809174083086414,1.2124250406701593,0.4,0.333
26,EREGL.IS,0.9662613113723533,0.916961010839151,1.0537648819856422,0.375,0.333
27,GUBRF.IS,0.9123284886926495,1.014896722620791,0.8989372695348969,0.353,0.308
